timestamp,x,y,z,yaw,linear_vel,angular_vel
2025-11-24T06:43:52.720248,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.740375,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.761615,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.781390,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.812705,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.838466,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.847238,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.868690,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.876891,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.883706,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.898931,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.915590,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.931783,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.950717,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.958572,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.968784,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.987215,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:52.994015,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.005761,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.015502,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.031088,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.045784,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.058546,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.078486,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.114583,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.164837,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.197223,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.227181,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.240267,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.259711,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.281340,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.291311,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.303309,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.312219,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.324649,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.330179,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.361750,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.402507,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.435296,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.457517,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.468968,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.478287,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.486749,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.498859,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.505099,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.520000,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.526476,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.543650,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.551347,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.564415,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.571962,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.581849,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.596384,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.602963,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.612584,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.628802,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.636769,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.670437,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.690426,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.712577,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.744523,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.772109,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.792680,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.814479,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.837486,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.857619,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.872145,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.886263,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.890946,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.914766,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.933793,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.941563,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.950825,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.961346,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:53.976342,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.006533,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.035884,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.064765,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.089716,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.108226,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.122618,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.130429,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.138677,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.145012,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.152298,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.159302,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.170530,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.178155,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.187566,-1.500,-3.000,1.270,0.000,0.000,0.000
2025-11-24T06:43:54.195733,-1.500,-3.000,1.270,0.000,0.000,0.000
